Employee_ID,Employee_Name,Department,Salary,Performance_Score
6430,Zara,HR,75000,4
6431,Hina,HR,0,4
6432,Laiba,HR,95000,
6433,Laiba,,130000,6
6434,Usman,Finance,70000,5
6435,Fahad,Operations,135000,
6436,Fahad,IT,125000,3
6437,Bilal,Finance,90000,3
6438,Sana,Finance,90000,5
6439,Nida,,65000,5
6440,Saad,Marketing,155000,3
6441,Nida,Marketing,195000,2
6442,Sara,HR,100000,6
6443,Noor,Finance,195000,4
6444,Fahad,Finance,125000,4
6445,Nida,,130000,
6446,Saad,IT,160000,4
6447,Iqra,IT,125000,
6448,Saad,IT,70000,5
6449,Fahad,IT,195000,5
6450,Nida,HR,160000,2
6451,Saad,Operations,175000,6
6452,Danish,Finance,85000,5
6453,Talha,Operations,105000,6
6454,Ahmed,Operations,200000,3
6455,Usman,IT,185000,2
6456,Maryam,Finance,130000,3
6457,Maryam,HR,175000,3
6458,Fahad,,-5000,
6459,Iqra,IT,125000,6
6460,Hamza,IT,130000,3
6461,Ali,IT,0,6
6462,Talha,Finance,80000,2
6463,Danish,IT,175000,1
6464,Talha,IT,160000,5
6465,Nida,Operations,65000,
6466,Iqra,Operations,80000,6
6467,Ali,IT,100000,5
6468,Talha,Finance,,3
6469,Sana,Operations,100000,3
6470,Omar,HR,145000,4
6471,Bilal,Operations,200000,6
6472,Ahmed,IT,40000,
6473,Sara,Marketing,140000,
6474,Ahmed,Finance,60000,2
6475,Zara,Finance,155000,1
6476,Laiba,Operations,125000,2
6477,Hina,HR,160000,2
6478,Fahad,IT,190000,2
6479,Laiba,Finance,115000,1
6480,Laiba,Operations,40000,2
6481,Ahmed,IT,175000,5
6482,Fahad,Operations,65000,
6483,Maryam,IT,100000,1
6484,Zara,IT,200000,3
6485,Iqra,Marketing,90000,4
6486,Zara,HR,60000,4
6487,Hamza,Finance,175000,6
6488,Ali,HR,130000,5
6489,Hina,IT,70000,
6490,Talha,Finance,80000,4
6491,Danish,Finance,105000,5
6492,Danish,IT,60000,5
6493,Fahad,IT,40000,4
6494,Danish,IT,125000,4
6495,Nida,Finance,175000,5
6496,Saad,,,5
6497,Ali,Operations,120000,3
6498,Usman,HR,155000,4
6499,Fahad,HR,135000,2
6500,Iqra,,135000,5
6501,Nida,Finance,85000,
6502,Talha,Finance,200000,
6503,Saad,Operations,150000,6
6504,Zara,IT,135000,5
6505,Talha,Finance,45000,
6506,Noor,,145000,3
6507,Usman,Marketing,90000,6
6508,Nida,HR,160000,3
6509,Laiba,HR,195000,5
6510,Sana,IT,65000,6
6511,Hina,Marketing,155000,4
6512,Hamza,IT,60000,2
6513,Fahad,HR,120000,4
6514,Zara,,65000,
6515,Laiba,HR,0,6
6516,Fahad,HR,0,2
6517,Fahad,IT,45000,
6518,Omar,IT,145000,2
6519,Sana,IT,95000,5
6520,Bilal,,55000,1
6521,Omar,Operations,155000,3
6522,Hamza,Finance,95000,6
6523,Sara,IT,,3
6524,Nida,Finance,110000,6
6525,Hamza,IT,100000,5
6526,Hina,HR,155000,
6527,Danish,,75000,
6528,Hina,IT,45000,1
6529,Hina,IT,50000,4
6530,Fahad,Finance,55000,6
6531,Danish,Finance,-5000,2
6532,Maryam,HR,120000,5
6533,Sara,HR,55000,1
6534,Zara,IT,155000,5
6535,Ahmed,Marketing,165000,1
6536,Ahmed,IT,175000,
6537,Ali,IT,70000,
6538,Talha,Finance,115000,4
6539,Nida,Operations,95000,6
6540,Omar,IT,140000,6
6541,Sana,HR,60000,5
6542,Fahad,Finance,-5000,5
6543,Ahmed,Marketing,95000,4
6544,Ali,HR,75000,
6545,Ayesha,IT,90000,3
6546,Fahad,HR,0,4
6547,Omar,HR,130000,1
6548,Danish,Finance,150000,
6549,Sara,IT,200000,5
6550,Laiba,Operations,80000,5
6551,Sara,Finance,200000,2
6552,Talha,Finance,120000,2
6553,Talha,IT,160000,3
6554,Laiba,Finance,160000,5
6555,Talha,HR,70000,
6556,Hamza,Operations,155000,5
6557,Ali,,65000,5
6558,Noor,IT,40000,1
6559,Talha,HR,140000,3
6560,Ali,HR,180000,1
6561,Sara,Marketing,100000,6
6562,Laiba,Marketing,180000,2
6563,Iqra,Operations,140000,1
6564,Zara,Marketing,180000,2
6565,Nida,Finance,60000,6
6566,Sara,Finance,150000,4
6567,Fahad,Marketing,140000,6
6568,Hina,Finance,0,2
6569,Hina,Finance,60000,5
6570,Hamza,Marketing,90000,6
6571,Laiba,Finance,95000,2
6572,Danish,Marketing,95000,6
6573,Usman,Finance,80000,5
6574,Noor,Marketing,85000,3
6575,Noor,Marketing,125000,5
6576,Sana,Finance,120000,6
6577,Nida,Marketing,60000,5
6578,Sana,Finance,0,5
6579,Hamza,IT,65000,3
6580,Saad,HR,190000,
6581,Ayesha,Finance,60000,6
6582,Zara,Finance,95000,
6583,Hamza,,105000,6
6584,Fahad,IT,65000,2
6585,Hamza,IT,120000,4
6586,Ayesha,IT,90000,
6587,Omar,HR,90000,2
6588,Laiba,Marketing,70000,3
6589,Saad,IT,200000,
6590,Ahmed,Finance,115000,
6591,Sana,Marketing,185000,5
6592,Bilal,Finance,125000,6
6593,Bilal,Operations,105000,5
6594,Sana,Finance,95000,2
6595,Saad,IT,40000,5
6596,Nida,Operations,,2
6597,Saad,Operations,110000,1
6598,Sara,HR,65000,6
6599,Fahad,HR,120000,1
6600,Ayesha,HR,80000,4
6601,Noor,IT,135000,6
6602,Fahad,,130000,
6603,Noor,Finance,130000,1
6604,Hamza,IT,70000,2
6605,Zara,Operations,,5
6606,Ahmed,Finance,45000,5
6607,Laiba,IT,70000,
6608,Maryam,,90000,6
6609,Hamza,Operations,60000,1
6610,Danish,Operations,75000,4
6611,Ahmed,Finance,195000,4
6612,Bilal,Operations,155000,4
6613,Noor,HR,130000,4
6614,Fahad,Finance,150000,5
6615,Ayesha,,135000,5
6616,Fahad,IT,85000,5
6617,Iqra,Operations,190000,6
6618,Bilal,Finance,150000,2
6619,Noor,HR,120000,4
6620,Hamza,Marketing,80000,3
6621,Sana,HR,55000,5
6622,Usman,Marketing,185000,4
6623,Sara,HR,130000,1
6624,Usman,,60000,6
6625,Zara,IT,,
6626,Usman,IT,195000,5
6627,Maryam,HR,95000,5
6628,Talha,,140000,1
6629,Bilal,Marketing,105000,
6630,Nida,Marketing,185000,2
6631,Sana,Finance,-5000,5
6632,Iqra,Finance,115000,
6633,Omar,HR,110000,3
6634,Fahad,Finance,80000,5
6635,Sara,IT,100000,4
6636,Fahad,,85000,6
6637,Usman,Operations,165000,1
6638,Noor,IT,125000,
6639,Hina,HR,160000,1
6640,Ahmed,Operations,,4
6641,Ahmed,HR,55000,2
6642,Nida,IT,85000,6
6643,Danish,IT,185000,4
6644,Sana,Finance,80000,2
6645,Bilal,Operations,65000,1
6646,Talha,IT,55000,2
6647,Talha,HR,50000,5
6648,Saad,Finance,80000,2
6649,Laiba,Marketing,145000,2
6650,Hamza,IT,175000,5
6651,Ayesha,IT,110000,2
6652,Saad,,90000,5
6653,Iqra,,,5
6654,Ahmed,,200000,6
6655,Maryam,Operations,110000,2
6656,Omar,IT,180000,5
6657,Talha,IT,180000,
6658,Hina,IT,,2
6659,Ayesha,IT,155000,2
6660,Usman,,100000,4
6661,Talha,Operations,45000,4
6662,Omar,Marketing,115000,6
6663,Laiba,IT,80000,6
6664,Saad,,75000,6
6665,Zara,Operations,165000,4
6666,Talha,HR,120000,2
6667,Zara,Operations,,4
6668,Nida,IT,105000,
6669,Laiba,HR,155000,1
6670,Sana,Marketing,0,4
6671,Talha,Marketing,45000,5
6672,Noor,HR,60000,4
6673,Omar,IT,115000,
6674,Fahad,,165000,5
6675,Fahad,Marketing,200000,5
6676,Usman,Marketing,0,5
6677,Noor,IT,80000,5
6678,Sara,HR,190000,3
6679,Ayesha,IT,165000,3
6680,Hina,IT,0,5
6681,Nida,IT,140000,5
6682,Hina,IT,170000,5
6683,Omar,Finance,75000,
6684,Maryam,IT,90000,4
6685,Danish,Operations,145000,1
6686,Talha,IT,65000,6
6687,Sara,Finance,75000,5
6688,Ahmed,HR,125000,6
6689,Danish,Finance,120000,4
6690,Hina,HR,190000,
6691,Maryam,,50000,6
6692,Talha,Operations,105000,
6693,Laiba,Finance,150000,5
6694,Usman,HR,190000,6
6695,Zara,Finance,,2
6696,Talha,Marketing,175000,
6697,Sana,IT,90000,2
6698,Laiba,Finance,135000,6
6699,Usman,Operations,115000,6
6700,Hamza,Marketing,65000,
6701,Fahad,Operations,135000,2
6702,Ali,Operations,135000,2
6703,Zara,,135000,5
6704,Ayesha,IT,185000,5
6705,Ahmed,Finance,70000,6
6706,Ahmed,Operations,145000,4
6707,Fahad,Marketing,,2
6708,Zara,,165000,3
6709,Usman,HR,105000,
6710,Ali,IT,145000,5
6711,Laiba,IT,60000,1
6712,Hina,IT,60000,6
6713,Usman,IT,,
6714,Iqra,Marketing,50000,4
6715,Hamza,HR,95000,4
6716,Danish,Marketing,70000,2
6717,Noor,Marketing,140000,4
6718,Ali,IT,160000,5
6719,Nida,IT,110000,4
6720,Ayesha,Finance,105000,
6721,Bilal,Marketing,160000,6
6722,Hamza,Operations,95000,3
6723,Omar,Operations,55000,3
6724,Ahmed,,185000,6
6725,Laiba,Finance,45000,6
6726,Bilal,,165000,2
6727,Laiba,Operations,185000,6
6728,Ahmed,Operations,120000,4
6729,Sana,HR,75000,4
6730,Saad,,45000,3
6731,Ahmed,Finance,45000,6
6732,Sana,Operations,0,2
6733,Maryam,HR,60000,4
6734,Laiba,IT,40000,2
6735,Omar,IT,65000,5
6736,Sana,IT,55000,
6737,Nida,HR,130000,5
6738,Nida,Operations,0,4
6739,Maryam,HR,200000,4
6740,Nida,IT,50000,4
6741,Saad,HR,45000,3
6742,Saad,Finance,90000,3
6743,Hina,IT,190000,4
6744,Saad,IT,175000,4
6745,Nida,Finance,85000,
6746,Ayesha,Marketing,190000,
6747,Zara,HR,70000,2
6748,Saad,HR,65000,6
6749,Ahmed,IT,100000,2
6750,Saad,,80000,3
6751,Fahad,IT,185000,1
6752,Hamza,Finance,40000,
6753,Sara,IT,65000,2
6754,Zara,Finance,175000,6
6755,Sana,HR,75000,6
6756,Omar,HR,80000,
6757,Fahad,Finance,120000,
6758,Ali,IT,180000,5
6759,Sara,HR,175000,1
6760,Saad,Marketing,75000,
6761,Iqra,,190000,5
6762,Maryam,IT,195000,6
6763,Sara,Finance,155000,1
6764,Nida,,80000,6
6765,Usman,Operations,75000,5
6766,Hina,Finance,125000,6
6767,Maryam,Marketing,,5
6768,Zara,HR,160000,1
6769,Sara,Finance,80000,
6770,Omar,IT,190000,
6771,Bilal,HR,80000,2
6772,Maryam,IT,185000,
6773,Sana,HR,110000,6
6774,Ahmed,Marketing,60000,
6775,Bilal,Finance,170000,
6776,Laiba,Finance,180000,2
6777,Nida,HR,150000,1
6778,Omar,HR,,2
6779,Danish,Finance,90000,6
6780,Omar,,110000,6
6781,Laiba,HR,170000,
6782,Sara,IT,95000,4
6783,Ayesha,Operations,90000,
6784,Usman,HR,45000,2
6785,Sara,Operations,85000,5
6786,Hina,Finance,150000,5
6787,Omar,IT,110000,2
6788,Usman,IT,200000,3
6789,Bilal,IT,0,6
6790,Bilal,IT,145000,5
6791,Sana,Operations,60000,4
6792,Laiba,Marketing,90000,2
6793,Talha,Marketing,200000,5
6794,Hamza,Operations,0,5
6795,Bilal,IT,145000,1
6796,Zara,Finance,105000,
6797,Hamza,Finance,190000,5
6798,Bilal,Operations,160000,5
6799,Noor,IT,135000,1
6800,Sara,Marketing,0,6
6801,Hamza,Operations,120000,2
6802,Danish,IT,50000,2
6803,Ayesha,HR,130000,1
6804,Sara,Finance,120000,1
6805,Hina,IT,,3
6806,Maryam,Marketing,140000,
6807,Ali,,170000,1
6808,Nida,Finance,40000,
6809,Usman,Finance,170000,5
6810,Ali,Marketing,,4
6811,Ali,HR,165000,2
6812,Ali,IT,105000,1
6813,Ayesha,,55000,4
6814,Ayesha,Marketing,145000,2
6815,Nida,HR,90000,3
6816,Danish,IT,110000,2
6817,Ali,Marketing,65000,1
6818,Noor,Marketing,135000,4
6819,Hamza,Operations,95000,4
6820,Ayesha,IT,170000,4
6821,Hina,,95000,2
6822,Laiba,Finance,95000,
6823,Sara,Marketing,155000,6
6824,Nida,Finance,115000,
6825,Noor,HR,190000,2
6826,Omar,,60000,1
6827,Fahad,HR,65000,2
6828,Nida,IT,105000,
6829,Fahad,Operations,90000,2
6830,Omar,Finance,165000,4
6831,Bilal,Operations,175000,1
6832,Danish,Finance,150000,6
6833,Usman,IT,150000,1
6834,Noor,,110000,3
6835,Omar,HR,65000,6
6836,Saad,Operations,45000,2
6837,Nida,IT,135000,5
6838,Talha,Operations,60000,5
6839,Sara,HR,150000,6
6840,Ayesha,Finance,50000,6
6841,Ahmed,Operations,45000,6
6842,Usman,Finance,180000,5
6843,Nida,Marketing,120000,4
6844,Noor,Operations,100000,5
6845,Usman,Marketing,170000,2
6846,Zara,,200000,3
6847,Hina,Finance,70000,3
6848,Ali,HR,155000,2
6849,Ayesha,HR,40000,5
6850,Maryam,IT,75000,2
6851,Omar,HR,-5000,6
6852,Sana,Finance,,6
6853,Nida,IT,145000,2
6854,Danish,HR,,6
6855,Maryam,HR,75000,
6856,Hamza,Operations,,3
6857,Saad,Finance,95000,1
6858,Iqra,IT,165000,5
6859,Noor,Operations,195000,5
6860,Talha,HR,0,
6861,Talha,,70000,4
6862,Hina,Finance,135000,1
6863,Sana,IT,105000,1
6864,Hina,Marketing,150000,1
6865,Zara,Marketing,200000,6
6866,Ali,IT,,3
6867,Omar,Operations,90000,4
6868,Omar,HR,70000,
6869,Saad,IT,150000,6
6870,Usman,HR,130000,4
6871,Talha,IT,190000,5
6872,Ahmed,IT,165000,
6873,Danish,,135000,6
6874,Sana,HR,110000,3
6875,Talha,IT,160000,5
6876,Hamza,Finance,80000,4
6877,Noor,Operations,130000,1
6878,Sara,,75000,4
6879,Ali,Marketing,160000,5
6880,Laiba,,45000,6
6881,Nida,Operations,130000,6
6882,Omar,,170000,3
6883,Hina,Marketing,120000,3
6884,Maryam,HR,135000,3
6885,Saad,IT,55000,
6886,Maryam,Marketing,60000,4
6887,Ahmed,IT,125000,1
6888,Talha,IT,0,6
6889,Iqra,Finance,80000,1
6890,Sara,,185000,2
6891,Ahmed,HR,-5000,3
6892,Nida,Marketing,200000,5
6893,Ali,Marketing,155000,1
6894,Sana,,145000,3
6895,Hina,,185000,1
6896,Bilal,Marketing,90000,4
6897,Ali,Finance,55000,2
6898,Talha,IT,190000,3
6899,Ali,Finance,135000,
6900,Laiba,Marketing,200000,
6901,Iqra,Operations,0,1
6902,Zara,Operations,75000,6
6903,Laiba,IT,110000,4
6904,Ali,Finance,90000,5
6905,Ayesha,IT,165000,6
6906,Noor,HR,200000,3
6907,Danish,IT,75000,2
6908,Omar,HR,110000,4
6909,Usman,Operations,185000,1
6910,Iqra,IT,50000,4
6911,Usman,IT,155000,2
6912,Iqra,,155000,4
6913,Saad,IT,160000,3
6914,Sara,HR,200000,1
6915,Maryam,IT,115000,2
6916,Fahad,HR,70000,1
6917,Ayesha,HR,130000,5
6918,Maryam,HR,115000,3
6919,Maryam,Finance,115000,2
6920,Laiba,IT,70000,5
6921,Usman,IT,,5
6922,Talha,Operations,80000,5
6923,Sara,IT,80000,2
6924,Noor,,90000,1
6925,Nida,Finance,170000,4
6926,Omar,IT,130000,4
6927,Bilal,Marketing,125000,5
6928,Iqra,HR,95000,
6929,Hina,HR,160000,
6930,Hamza,Marketing,115000,2
6931,Sana,Finance,155000,1
6932,Ali,Operations,150000,2
6933,Saad,,160000,1
6934,Hina,IT,40000,3
6935,Talha,Finance,,
6936,Nida,Finance,115000,2
6937,Hina,,80000,6
6938,Fahad,Operations,145000,3
6939,Ali,,190000,4
6940,Fahad,IT,55000,
6941,Usman,Marketing,155000,1
6942,Saad,IT,90000,5
6943,Iqra,IT,55000,4
6944,Ali,,70000,4
6945,Saad,HR,160000,3
6946,Ayesha,,40000,6
6947,Fahad,HR,50000,2
6948,Bilal,Operations,105000,5
6949,Sara,IT,155000,2
6950,Ali,IT,75000,3
6951,Laiba,IT,75000,4
6952,Hina,Finance,195000,
6953,Laiba,IT,160000,4
6954,Maryam,Marketing,70000,3
6955,Ahmed,HR,45000,4
6956,Saad,HR,120000,5
6957,Ahmed,HR,65000,4
6958,Sara,IT,175000,4
6959,Ali,Operations,180000,4
6960,Hamza,Operations,100000,
6961,Hamza,IT,-5000,1
6962,Usman,Finance,105000,1
6963,Ahmed,Marketing,65000,2
6964,Nida,IT,55000,1
6965,Danish,IT,185000,1
6966,Usman,Finance,200000,1
6967,Hamza,HR,180000,6
6968,Ali,HR,65000,4
6969,Maryam,HR,105000,6
6970,Sana,Finance,140000,4
6971,Hina,HR,195000,5
6972,Usman,IT,,
6973,Noor,IT,110000,6
6974,Usman,HR,65000,4
6975,Sara,IT,-5000,4
6976,Ayesha,,110000,1
6977,Omar,HR,145000,
6978,Ali,Marketing,140000,
6979,Noor,IT,100000,1
6980,Talha,Marketing,65000,6
6981,Saad,Finance,70000,1
6982,Noor,IT,70000,
6983,Talha,Operations,75000,3
6984,Iqra,Finance,55000,1
6985,Laiba,Operations,135000,1
6986,Hamza,IT,85000,
6987,Saad,,130000,6
6988,Omar,Marketing,195000,3
6989,Maryam,,100000,5
6990,Nida,Finance,40000,3
6991,Sara,Finance,-5000,2
6992,Ayesha,Marketing,60000,3
6993,Nida,Operations,115000,1
6994,Usman,,115000,4
6995,Fahad,IT,110000,
6996,Saad,Operations,120000,5
6997,Ali,IT,95000,1
6998,Danish,Finance,180000,5
6999,Noor,HR,40000,
7000,Bilal,IT,135000,5
7001,Laiba,,90000,3
7002,Danish,HR,145000,
7003,Hina,Marketing,140000,1
7004,Hamza,Finance,155000,4
7005,Fahad,HR,180000,1
7006,Zara,IT,105000,6
7007,Maryam,Finance,105000,2
7008,Ali,IT,180000,
7009,Omar,Operations,150000,1
7010,Bilal,,90000,3
7011,Sara,IT,80000,3
7012,Hamza,IT,185000,6
7013,Ayesha,Finance,0,5
7014,Omar,Marketing,190000,1
7015,Omar,IT,110000,5
7016,Nida,HR,170000,2
7017,Laiba,Finance,140000,
7018,Zara,,75000,2
7019,Danish,IT,75000,4
7020,Nida,IT,140000,6
7021,Noor,,180000,5
7022,Fahad,Marketing,200000,1
7023,Omar,Marketing,155000,5
7024,Nida,Finance,60000,2
7025,Noor,,85000,6
7026,Laiba,Marketing,-5000,4
7027,Sana,Operations,40000,2
7028,Bilal,Marketing,145000,4
7029,Fahad,Marketing,105000,6
7030,Nida,IT,120000,3
7031,Omar,IT,95000,3
7032,Hamza,Operations,130000,1
7033,Maryam,IT,160000,2
7034,Omar,Finance,65000,3
7035,Ayesha,IT,40000,5
7036,Nida,Operations,70000,6
7037,Sana,HR,160000,
7038,Saad,Operations,150000,6
7039,Danish,Finance,185000,5
7040,Iqra,IT,85000,3
7041,Hamza,Finance,65000,3
7042,Fahad,IT,70000,2
7043,Saad,IT,70000,4
7044,Saad,IT,190000,
7045,Bilal,HR,110000,
7046,Talha,,135000,4
7047,Sana,HR,,2
7048,Maryam,Marketing,75000,3
7049,Omar,IT,85000,4
7050,Nida,Marketing,-5000,6
7051,Ahmed,IT,175000,6
7052,Sara,Marketing,95000,6
7053,Ali,Marketing,65000,
7054,Noor,Marketing,100000,
7055,Talha,HR,0,6
7056,Omar,Marketing,90000,6
7057,Iqra,IT,180000,6
7058,Ali,HR,65000,3
7059,Iqra,IT,50000,3
7060,Omar,Finance,180000,1
7061,Ahmed,Finance,100000,5
7062,Danish,Marketing,75000,4
7063,Omar,IT,100000,3
7064,Ahmed,IT,95000,1
7065,Zara,HR,85000,2
7066,Sana,Marketing,-5000,6
7067,Ayesha,Finance,165000,
7068,Usman,IT,190000,4
7069,Maryam,Marketing,145000,5
7070,Maryam,Finance,75000,2
7071,Ayesha,Finance,170000,4
7072,Laiba,Finance,100000,4
7073,Ali,Marketing,200000,3
7074,Omar,Marketing,55000,1
7075,Noor,IT,110000,4
7076,Laiba,HR,145000,5
7077,Laiba,HR,0,2
7078,Zara,Marketing,90000,5
7079,Usman,Operations,85000,4
7080,Hina,IT,165000,5
7081,Laiba,HR,135000,5
7082,Sana,Marketing,185000,6
7083,Laiba,Operations,110000,1
7084,Usman,Operations,-5000,
7085,Hamza,Finance,0,4
7086,Maryam,Operations,70000,2
7087,Danish,HR,80000,6
7088,Maryam,HR,105000,6
7089,Usman,HR,110000,
7090,Ali,Marketing,180000,5
7091,Fahad,HR,-5000,
7092,Sana,Finance,190000,3
7093,Ahmed,Finance,,3
7094,Sana,IT,190000,4
7095,Ayesha,Operations,195000,6
7096,Danish,HR,140000,2
7097,Sara,IT,80000,3
7098,Maryam,Marketing,0,5
7099,Iqra,HR,45000,1
7100,Omar,Marketing,70000,1
7101,Iqra,Operations,,5
7102,Iqra,,55000,
7103,Ali,Operations,185000,5
7104,Fahad,IT,60000,
7105,Maryam,Finance,195000,
7106,Sara,HR,200000,1
7107,Iqra,IT,120000,3
7108,Laiba,HR,115000,5
7109,Ayesha,IT,,3
7110,Zara,Operations,190000,4
7111,Sara,IT,155000,2
7112,Noor,Finance,50000,1
7113,Hamza,Finance,60000,6
7114,Saad,Finance,,
7115,Fahad,,195000,2
7116,Omar,IT,185000,
7117,Laiba,Finance,185000,2
7118,Sara,IT,100000,2
7119,Sana,HR,175000,3
7120,Sana,Finance,,6
7121,Maryam,Operations,195000,4
7122,Ahmed,HR,140000,4
7123,Iqra,HR,145000,
7124,Zara,HR,145000,1
7125,Sara,Marketing,120000,4
7126,Ayesha,Marketing,105000,1
7127,Maryam,Finance,160000,
7128,Laiba,Finance,135000,1
7129,Talha,Operations,155000,2
7130,Sara,Marketing,75000,2
7131,Iqra,Operations,70000,
7132,Maryam,Operations,150000,1
7133,Hina,Marketing,130000,6
7134,Fahad,Finance,180000,6
7135,Ayesha,Operations,95000,1
7136,Nida,,155000,
7137,Iqra,HR,155000,6
7138,Sana,HR,45000,4
7139,Talha,,160000,3
7140,Zara,IT,185000,4
7141,Usman,Operations,-5000,5
7142,Laiba,IT,45000,3
7143,Talha,HR,80000,1
7144,Hina,HR,195000,3
7145,Sana,HR,90000,6
7146,Danish,IT,45000,3
7147,Bilal,Finance,180000,1
7148,Laiba,Marketing,75000,2
7149,Usman,,80000,3
7150,Bilal,Finance,180000,6
7151,Danish,Finance,155000,6
7152,Saad,Finance,195000,
7153,Ahmed,Finance,40000,4
7154,Bilal,Finance,140000,1
7155,Bilal,HR,100000,1
7156,Hamza,HR,200000,3
7157,Saad,HR,110000,2
7158,Ahmed,HR,190000,2
7159,Hina,Marketing,185000,4
7160,Omar,IT,45000,4
7161,Zara,Operations,110000,6
7162,Danish,,,2
7163,Hina,,50000,5
7164,Zara,,185000,2
7165,Noor,IT,110000,2
7166,Ahmed,Finance,180000,3
7167,Maryam,HR,145000,6
7168,Maryam,Operations,150000,
7169,Noor,Operations,145000,4
7170,Iqra,Operations,190000,5
7171,Hina,Finance,115000,5
7172,Iqra,Marketing,135000,1
7173,Maryam,HR,120000,2
7174,Sara,HR,145000,2
7175,Hamza,Marketing,115000,
7176,Noor,IT,45000,6
7177,Omar,,-5000,2
7178,Omar,HR,65000,4
7179,Ahmed,Operations,75000,5
7180,Talha,Finance,180000,2
7181,Ali,Operations,125000,
7182,Iqra,Operations,95000,3
7183,Usman,,100000,4
7184,Ayesha,IT,65000,3
7185,Noor,,75000,1
7186,Fahad,HR,110000,
7187,Sara,HR,130000,1
7188,Noor,Finance,65000,1
7189,Ayesha,Operations,65000,5
7190,Nida,Finance,65000,1
7191,Bilal,Operations,165000,1
7192,Talha,Marketing,0,
7193,Sara,IT,,3
7194,Iqra,,110000,2
7195,Omar,HR,40000,1
7196,Noor,Operations,165000,5
7197,Sara,IT,145000,6
7198,Hina,Finance,185000,2
7199,Zara,IT,,5
7200,Talha,HR,135000,2
7201,Danish,IT,85000,1
7202,Iqra,IT,80000,4
7203,Hamza,IT,160000,6
7204,Sara,IT,,2
7205,Zara,Finance,185000,4
7206,Danish,Operations,0,3
7207,Ayesha,Finance,155000,2
7208,Noor,Operations,110000,
7209,Sana,Marketing,,5
7210,Laiba,Marketing,195000,6
7211,Zara,Marketing,80000,3
7212,Ayesha,Finance,40000,3
7213,Noor,Marketing,180000,6
7214,Iqra,HR,85000,4
7215,Maryam,Operations,95000,1
7216,Laiba,Marketing,175000,5
7217,Nida,IT,150000,
7218,Iqra,Marketing,190000,6
7219,Nida,HR,-5000,6
7220,Usman,IT,0,
7221,Sana,HR,50000,4
7222,Usman,Operations,80000,4
7223,Hamza,Marketing,-5000,3
7224,Ali,Operations,100000,6
7225,Hina,HR,65000,4
7226,Hina,Finance,,1
7227,Iqra,Marketing,155000,3
7228,Iqra,HR,65000,3
7229,Noor,Marketing,50000,3
7230,Hina,HR,-5000,
7231,Omar,IT,50000,5
7232,Talha,Finance,60000,5
7233,Nida,Marketing,190000,
7234,Hina,HR,145000,3
7235,Talha,IT,40000,1
7236,Noor,IT,80000,2
7237,Zara,IT,165000,3
7238,Hina,IT,65000,4
7239,Usman,IT,130000,6
7240,Ali,Marketing,70000,6
7241,Nida,Finance,75000,5
7242,Sana,Marketing,80000,6
7243,Iqra,Marketing,95000,2
7244,Laiba,HR,60000,
7245,Noor,HR,65000,
7246,Noor,Operations,160000,2
7247,Maryam,HR,60000,5
7248,Sana,HR,180000,5
7249,Noor,HR,135000,4
7250,Noor,Finance,190000,
7251,Danish,Finance,70000,
7252,Sara,,80000,3
7253,Sana,Operations,130000,1
7254,Zara,IT,140000,4
7255,Usman,IT,95000,3
7256,Zara,IT,120000,6
7257,Ali,HR,65000,1
7258,Sara,HR,110000,6
7259,Nida,HR,190000,
7260,Saad,HR,155000,1
7261,Ali,IT,,
7262,Bilal,IT,165000,5
7263,Sara,,40000,3
7264,Sana,Finance,90000,
7265,Ahmed,,195000,1
7266,Talha,IT,-5000,3
7267,Nida,Finance,135000,1
7268,Nida,IT,75000,1
7269,Maryam,IT,55000,2
7270,Zara,HR,85000,
7271,Iqra,,105000,
7272,Noor,,115000,1
7273,Sana,HR,130000,6
7274,Omar,HR,40000,5
7275,Danish,IT,,
7276,Sara,IT,,4
7277,Ayesha,IT,95000,5
7278,Ali,HR,40000,5
7279,Saad,Finance,125000,5
7280,Fahad,IT,,
7281,Zara,IT,75000,5
7282,Ayesha,HR,110000,5
7283,Noor,IT,125000,3
7284,Talha,,100000,
7285,Nida,IT,80000,5
7286,Bilal,Operations,155000,6
7287,Talha,Operations,-5000,4
7288,Laiba,,40000,5
7289,Ali,Operations,195000,1
7290,Iqra,Marketing,90000,
7291,Sara,Operations,100000,3
7292,Zara,HR,160000,4
7293,Nida,Finance,0,2
7294,Laiba,,175000,1
7295,Bilal,Marketing,0,1
7296,Fahad,,80000,1
7297,Talha,Marketing,115000,4
7298,Ahmed,Operations,105000,
7299,Zara,Marketing,200000,
7300,Iqra,Marketing,75000,5
7301,Sara,Finance,140000,5
7302,Danish,,165000,
7303,Iqra,Operations,90000,6
7304,Nida,Operations,195000,5
7305,Fahad,Marketing,55000,6
7306,Bilal,IT,155000,
7307,Iqra,HR,125000,1
7308,Sara,,95000,2
7309,Bilal,Finance,40000,1
7310,Usman,IT,185000,6
7311,Iqra,HR,70000,5
7312,Laiba,Operations,,2
7313,Zara,Operations,140000,2
7314,Hamza,Operations,140000,
7315,Saad,Marketing,,3
7316,Bilal,IT,170000,4
7317,Fahad,IT,40000,3
7318,Bilal,HR,0,2
7319,Danish,Operations,40000,3
7320,Noor,HR,40000,5
7321,Sana,Marketing,95000,2
7322,Fahad,Finance,105000,1
7323,Hamza,Finance,100000,5
7324,Maryam,,190000,1
